date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:10:15	1512/1512	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20May%202018%2013:11:03%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/js/pages/formatter.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/js/pages/formatter.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/forms/mask.html)
11:10:15	22020/22020	---M--	200	added ('OK')	text/css	date:Wed,%2027%20Sep%202017%2019:09:46%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/x-editable/dist/bootstrap3-editable/css/bootstrap-editable.css	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/x-editable/dist/bootstrap3-editable/css/bootstrap-editable.css	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/forms/xeditable.html)
11:10:36	123457/123457	---M--	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202017%2017:25:36%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/moment/src/moment2.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/moment/src/moment2.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/forms/xeditable.html)
11:10:38	3133/3133	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20May%202018%2013:11:07%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/js/pages/xeditable.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/js/pages/xeditable.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/forms/xeditable.html)
11:10:38	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2006:26:27%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/tables/index.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/tables/index.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/tables/simple.html)
11:10:41	16520/16520	---M--	200	added ('OK')	application/javascript	date:Tue,%2001%20Aug%202017%2017:13:34%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_plugins/DataTables-1.10.15/extensions/Buttons/js/dataTables.buttons.min.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_plugins/DataTables-1.10.15/extensions/Buttons/js/dataTables.buttons.min.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/tables/data.html)
11:10:46	25454/25454	---M--	200	added ('OK')	application/javascript	date:Tue,%2001%20Aug%202017%2017:13:34%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_plugins/DataTables-1.10.15/extensions/Buttons/js/buttons.flash.min.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_plugins/DataTables-1.10.15/extensions/Buttons/js/buttons.flash.min.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/tables/data.html)
11:10:51	558775/558775	---M--	200	added ('OK')	application/javascript	date:Mon,%2003%20Jul%202017%2017:44:40%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/ckeditor/ckeditor.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/ckeditor/ckeditor.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/forms/editors.html)
11:10:54	238098/238098	---M--	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202017%2017:12:20%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/x-editable/dist/bootstrap3-editable/js/bootstrap-editable.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/x-editable/dist/bootstrap3-editable/js/bootstrap-editable.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/forms/xeditable.html)
11:10:55	581762/581762	---M--	200	added ('OK')	application/javascript	date:Mon,%2021%20Aug%202017%2023:44:28%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_plugins/bootstrap-wysihtml5/bootstrap3-wysihtml5.all.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_plugins/bootstrap-wysihtml5/bootstrap3-wysihtml5.all.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/forms/editors.html)
11:10:59	23418/23418	---M--	200	added ('OK')	application/javascript	date:Tue,%2001%20Aug%202017%2017:13:34%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_plugins/DataTables-1.10.15/extensions/Buttons/js/buttons.html5.min.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_plugins/DataTables-1.10.15/extensions/Buttons/js/buttons.html5.min.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/tables/data.html)
11:11:00	1950/1950	---M--	200	added ('OK')	application/javascript	date:Tue,%2001%20Aug%202017%2017:13:34%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_plugins/DataTables-1.10.15/extensions/Buttons/js/buttons.print.min.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_plugins/DataTables-1.10.15/extensions/Buttons/js/buttons.print.min.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/tables/data.html)
11:11:01	3752/3752	---M--	200	added ('OK')	application/javascript	date:Fri,%2009%20Jan%202015%2006:34:26%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/tiny-editable/mindmup-editabletable.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/tiny-editable/mindmup-editabletable.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/tables/editable-tables.html)
11:11:02	101939/101939	---M--	200	added ('OK')	application/javascript	date:Tue,%2001%20Aug%202017%2018:03:00%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_plugins/DataTables-1.10.15/ex-js/jszip.min.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_plugins/DataTables-1.10.15/ex-js/jszip.min.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/tables/data.html)
11:11:02	1276/1276	---M--	200	added ('OK')	application/javascript	date:Sun,%2005%20Mar%202017%2006:11:20%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/tiny-editable/numeric-input-example.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/tiny-editable/numeric-input-example.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/tables/editable-tables.html)
11:11:03	11052/11052	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:31%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/email/welcome.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/email/welcome.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/email/index.html)
11:11:03	11959/11959	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:31%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/email/verify-email.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/email/verify-email.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/email/index.html)
11:11:17	84994/84994	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Mar%202018%2005:32:52%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/images/preview/email-verify-email.png	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/images/preview/email-verify-email.png	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/email/index.html)
11:11:17	89912/89912	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Mar%202018%2005:32:54%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/images/preview/email-welcome.png	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/images/preview/email-welcome.png	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/email/index.html)
11:11:18	11196/11196	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:31%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/email/change-pass.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/email/change-pass.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/email/index.html)
11:11:20	13438/13438	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:31%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/email/update.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/email/update.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/email/index.html)
11:11:33	95643/95643	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Mar%202018%2005:32:49%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/images/preview/email-change-pass.png	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/images/preview/email-change-pass.png	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/email/index.html)
11:11:34	12249/12249	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:31%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/email/expired-card.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/email/expired-card.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/email/index.html)
11:11:51	100180/100180	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Mar%202018%2005:32:51%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/images/preview/email-expired-card.png	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/images/preview/email-expired-card.png	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/email/index.html)
11:11:51	12273/12273	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:31%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/email/closed-account.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/email/closed-account.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/email/index.html)
11:11:55	213813/213813	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Mar%202018%2005:32:52%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/images/preview/email-update.png	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/images/preview/email-update.png	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/email/index.html)
11:11:56	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2006:26:27%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/map/index.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/map/index.19b.delayed	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/map/map-google.html)
11:12:01	30546/30546	---M--	200	added ('OK')	application/javascript	date:Wed,%2029%20Mar%202017%2017:11:12%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/gmaps/gmaps.min.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/gmaps/gmaps.min.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/map/map-google.html)
11:12:03	5668/5668	---M--	200	added ('OK')	application/javascript	date:Wed,%2029%20Mar%202017%2017:11:12%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/gmaps/jquery.gmaps.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/gmaps/jquery.gmaps.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/map/map-google.html)
11:12:03	6578/6578	---M--	200	added ('OK')	text/css	date:Wed,%2029%20Mar%202017%2017:11:12%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/jvectormap/lib2/jquery-jvectormap-2.0.2.css	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/jvectormap/lib2/jquery-jvectormap-2.0.2.css	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/map/map-vector.html)
11:12:07	98115/98115	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Mar%202018%2005:32:51%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/images/preview/email-closed-account.png	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/images/preview/email-closed-account.png	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/email/index.html)
11:12:21	104822/104822	---M--	200	added ('OK')	application/javascript	date:Wed,%2029%20Mar%202017%2017:11:12%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/jvectormap/lib2/jquery-jvectormap-2.0.2.min.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/jvectormap/lib2/jquery-jvectormap-2.0.2.min.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/map/map-vector.html)
11:12:24	104252/104252	---M--	200	added ('OK')	application/javascript	date:Wed,%2029%20Mar%202017%2017:11:12%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/jvectormap/lib2/jquery-jvectormap-world-mill-en.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/jvectormap/lib2/jquery-jvectormap-world-mill-en.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/map/map-vector.html)
11:12:40	114804/114804	---M--	200	added ('OK')	application/javascript	date:Wed,%2029%20Mar%202017%2017:11:12%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/jvectormap/lib2/jquery-jvectormap-in-mill.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/jvectormap/lib2/jquery-jvectormap-in-mill.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/map/map-vector.html)
11:12:42	112067/112067	---M--	200	added ('OK')	application/javascript	date:Wed,%2029%20Mar%202017%2017:11:12%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/jvectormap/lib2/jquery-jvectormap-us-aea-en.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/jvectormap/lib2/jquery-jvectormap-us-aea-en.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/map/map-vector.html)
11:12:51	62840/62840	---M--	200	added ('OK')	application/javascript	date:Wed,%2029%20Mar%202017%2017:11:12%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/jvectormap/lib2/jquery-jvectormap-uk-mill-en.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/jvectormap/lib2/jquery-jvectormap-uk-mill-en.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/map/map-vector.html)
11:12:51	51928/51928	---M--	200	added ('OK')	application/javascript	date:Wed,%2029%20Mar%202017%2017:11:12%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/jvectormap/lib2/jquery-jvectormap-au-mill.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/jvectormap/lib2/jquery-jvectormap-au-mill.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/map/map-vector.html)
11:12:52	2242/2242	---M--	200	added ('OK')	application/javascript	date:Thu,%2014%20Sep%202017%2023:25:44%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/jvectormap/lib2/jvectormap.custom.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/jvectormap/lib2/jvectormap.custom.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/map/map-vector.html)
11:12:52	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2006:26:27%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/extension/index.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/extension/index.1a6.delayed	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/extension/fullscreen.html)
11:12:53	3512/3512	---M--	200	added ('OK')	application/javascript	date:Sat,%2009%20Sep%202017%2017:11:12%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/screenfull/screenfull.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/screenfull/screenfull.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/extension/fullscreen.html)
11:12:53	2083/2083	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20May%202018%2013:11:03%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/js/pages/fullscreen.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/js/pages/fullscreen.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/extension/fullscreen.html)
11:12:54	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2006:26:27%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/samplepage/index.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/samplepage/index.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/samplepage/blank.html)
11:12:54	2895/2895	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:44%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/samplepage/coming-soon-1.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/samplepage/coming-soon-1.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/samplepage/coming-soon.html)
11:12:54	2695/2695	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:44%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/samplepage/coming-soon-2.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/samplepage/coming-soon-2.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/samplepage/coming-soon.html)
11:13:23	955603/955603	---M--	200	added ('OK')	application/javascript	date:Tue,%2001%20Aug%202017%2018:03:08%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_plugins/DataTables-1.10.15/ex-js/vfs_fonts.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_plugins/DataTables-1.10.15/ex-js/vfs_fonts.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/tables/data.html)
11:13:23	3044/3044	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2013:10:44%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/samplepage/coming-soon-3.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/samplepage/coming-soon-3.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/samplepage/coming-soon.html)
11:13:34	61432/61432	---M--	200	added ('OK')	image/png	date:Thu,%2003%20May%202018%2005:22:12%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/images/preview/coming-soon-3.png	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/images/preview/coming-soon-3.png	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/samplepage/coming-soon.html)
11:13:39	1074977/1074977	---M--	200	added ('OK')	application/javascript	date:Tue,%2001%20Aug%202017%2018:03:04%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_plugins/DataTables-1.10.15/ex-js/pdfmake.min.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_plugins/DataTables-1.10.15/ex-js/pdfmake.min.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/tables/data.html)
11:13:44	306349/306349	---M--	200	added ('OK')	image/png	date:Thu,%2003%20May%202018%2005:22:13%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/images/preview/coming-soon-2.png	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/images/preview/coming-soon-2.png	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/samplepage/coming-soon.html)
11:14:11	230539/230539	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Mar%202018%2005:33:47%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/images/gallery/thumb-sm/2.jpg	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/images/gallery/thumb-sm/2.jpg	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/samplepage/custom-scroll.html)
11:14:12	3513/3513	---M--	200	added ('OK')	text/css	date:Tue,%2019%20Sep%202017%2022:54:26%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/gallery/css/animated-masonry-gallery.css	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/gallery/css/animated-masonry-gallery.css	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/samplepage/gallery.html)
